# Epoch,Total Loss,Schrodinger0,normalization0,correlations0,energy_difference0,energy_minimization0,Schrodinger1,normalization1,correlations1,energy_difference1,energy_minimization1,Schrodinger2,normalization2,correlations2,energy_difference2,energy_minimization2,Schrodinger3,normalization3,correlations3,energy_difference3,energy_minimization3
12300.000000,1.803145,0.090841,0.006601,0.000000,0.000000,0.000035,0.027839,0.009015,0.000006,4.132779,0.000032,0.026125,0.002694,0.000024,0.982255,0.000429,1.583628,0.007368,0.000019,0.948226,0.000857
12400.000000,1.256664,0.575606,0.003360,0.000000,0.000000,0.000038,0.297121,0.001692,0.000000,4.120861,0.000027,0.248656,0.001999,0.000004,0.982151,0.000128,0.105243,0.015976,0.000003,0.948068,0.000222
12500.000000,0.487743,0.127189,0.002077,0.000000,0.000000,0.000030,0.257098,0.000712,0.000003,4.102388,0.000003,0.068631,0.001179,0.000001,0.981849,0.000029,0.016051,0.004532,0.000006,0.947573,0.000047
12600.000000,0.286530,0.047806,0.001488,0.000000,0.000000,0.000004,0.049472,0.001718,0.000000,4.112309,0.000013,0.154978,0.001355,0.000002,0.982093,0.000000,0.020482,0.002438,0.000004,0.946969,0.000000
12700.000000,0.334202,0.058206,0.009921,0.000000,0.000000,0.000004,0.103447,0.012709,0.000003,4.162467,0.000002,0.039183,0.004448,0.000003,0.982082,0.000007,0.096615,0.001555,0.000002,0.947761,0.000047
12800.000000,0.395700,0.058027,0.005209,0.000000,0.000000,0.000016,0.183418,0.008810,0.000001,4.125932,0.000003,0.042757,0.003994,0.000010,0.981908,0.000129,0.053796,0.012200,0.000017,0.947157,0.000265
12900.000000,0.485959,0.046936,0.003545,0.000000,0.000000,0.000000,0.071249,0.009259,0.000001,4.090097,0.000005,0.308720,0.005027,0.000003,0.982080,0.000057,0.030491,0.004009,0.000003,0.947086,0.000094
13000.000000,0.413046,0.068108,0.015596,0.000000,0.000000,0.000005,0.041489,0.005475,0.000003,4.114334,0.000010,0.170953,0.006922,0.000010,0.982076,0.000000,0.056297,0.003774,0.000031,0.946904,0.000000
13100.000000,0.388198,0.134045,0.000669,0.000000,0.000000,0.000000,0.015701,0.009459,0.000000,4.099139,0.000001,0.048770,0.001198,0.000006,0.981971,0.000055,0.148486,0.009953,0.000013,0.947665,0.000143
13200.000000,0.355307,0.017116,0.002489,0.000000,0.000000,0.000036,0.028639,0.030073,0.000000,4.086648,0.000033,0.033455,0.002187,0.000000,0.981889,0.000107,0.229288,0.004456,0.000007,0.947295,0.000172
13300.000000,4.576942,0.154878,0.030504,0.000000,0.000000,0.000025,1.712037,1.345373,0.000025,3.988063,0.000037,0.057490,0.004655,0.000012,0.981830,0.000134,1.191381,0.009285,0.000035,0.946893,0.000267
13400.000000,0.391495,0.015331,0.001231,0.000000,0.000000,0.000000,0.012585,0.000092,0.000000,4.107101,0.000010,0.313613,0.008681,0.000005,0.982012,0.000029,0.026482,0.003727,0.000005,0.947049,0.000034
13500.000000,0.263111,0.112843,0.005483,0.000000,0.000000,0.000000,0.011671,0.000113,0.000000,4.126472,0.000000,0.024659,0.001137,0.000020,0.982276,0.000019,0.065035,0.010403,0.000012,0.947331,0.000098
13600.000000,0.177153,0.046876,0.012240,0.000000,0.000000,0.000016,0.013593,0.000005,0.000001,4.079393,0.000025,0.052311,0.001636,0.000018,0.981870,0.000085,0.022815,0.003233,0.000006,0.947057,0.000115
13700.000000,0.447789,0.042636,0.000534,0.000000,0.000000,0.000009,0.013619,0.000008,0.000000,4.119824,0.000003,0.022758,0.001273,0.000002,0.982060,0.000002,0.356304,0.003261,0.000005,0.947493,0.000017
13800.000000,0.181413,0.079165,0.002176,0.000000,0.000000,0.000000,0.037978,0.001158,0.000000,4.102480,0.000000,0.005114,0.001892,0.000001,0.982106,0.000001,0.044628,0.003605,0.000005,0.947033,0.000004
13900.000000,0.194487,0.137039,0.004006,0.000000,0.000000,0.000013,0.010213,0.000571,0.000000,4.115685,0.000003,0.009617,0.003873,0.000001,0.982144,0.000017,0.018216,0.006055,0.000003,0.947467,0.000005
14000.000000,1.218757,0.577390,0.016549,0.000000,0.000000,0.000121,0.513015,0.021544,0.000030,4.065922,0.000096,0.014244,0.001080,0.000010,0.981824,0.000650,0.027073,0.002498,0.000005,0.947241,0.000929
14100.000000,0.101561,0.012492,0.003535,0.000000,0.000000,0.000004,0.013515,0.000239,0.000000,4.116516,0.000005,0.028974,0.004753,0.000001,0.982113,0.000071,0.024091,0.009205,0.000003,0.947788,0.000214
14200.000000,0.233494,0.165130,0.013115,0.000000,0.000000,0.000008,0.011605,0.001961,0.000004,4.120544,0.000011,0.006250,0.002038,0.000002,0.982005,0.000102,0.021608,0.004040,0.000001,0.947447,0.000208
14300.000000,0.534494,0.029992,0.001693,0.000000,0.000000,0.000009,0.083569,0.000002,0.000003,4.124917,0.000002,0.031451,0.001209,0.000001,0.981901,0.000108,0.364058,0.004022,0.000014,0.947231,0.000185
14400.000000,0.123770,0.035581,0.001143,0.000000,0.000000,0.000002,0.017725,0.000023,0.000002,4.110689,0.000000,0.018253,0.005955,0.000009,0.981894,0.000001,0.023771,0.008352,0.000002,0.946832,0.000027
14500.000000,0.611554,0.202907,0.007261,0.000000,0.000000,0.000002,0.091721,0.000041,0.000001,4.071678,0.000000,0.022466,0.003157,0.000007,0.981719,0.000017,0.264700,0.006877,0.000005,0.947020,0.000025
14600.000000,0.645395,0.240754,0.001577,0.000000,0.000000,0.000001,0.141763,0.008709,0.000024,4.117558,0.000000,0.005515,0.001302,0.000002,0.981960,0.000055,0.205840,0.005255,0.000009,0.947381,0.000046
14700.000000,0.182074,0.005082,0.002484,0.000000,0.000000,0.000001,0.026896,0.001097,0.000000,4.107810,0.000015,0.006215,0.000538,0.000002,0.981865,0.000040,0.121483,0.003525,0.000013,0.946837,0.000066
14800.000000,1.588783,0.127349,0.001767,0.000000,0.000000,0.000001,0.074427,0.021592,0.000000,4.131324,0.000001,0.017961,0.003886,0.000007,0.982349,0.000060,1.300693,0.018047,0.000016,0.947397,0.000136
14900.000000,0.059631,0.009534,0.000784,0.000000,0.000000,0.000000,0.011113,0.000082,0.000000,4.107497,0.000000,0.008002,0.000953,0.000002,0.981984,0.000005,0.010750,0.006168,0.000010,0.947448,0.000000
15000.000000,0.225996,0.039308,0.009166,0.000000,0.000000,0.000000,0.054762,0.003755,0.000000,4.101952,0.000000,0.010197,0.002182,0.000002,0.982009,0.000012,0.091085,0.007894,0.000005,0.947506,0.000026
15100.000000,0.067000,0.017412,0.000873,0.000000,0.000000,0.000002,0.014539,0.000015,0.000000,4.131679,0.000000,0.010694,0.002740,0.000003,0.982148,0.000036,0.012541,0.002257,0.000003,0.947254,0.000067
15200.000000,0.538437,0.054071,0.000814,0.000000,0.000000,0.000013,0.032384,0.000011,0.000000,4.143905,0.000001,0.074835,0.001233,0.000005,0.982057,0.000026,0.339715,0.007192,0.000023,0.946992,0.000087
15300.000000,0.502231,0.009590,0.001165,0.000000,0.000000,0.000011,0.005356,0.000045,0.000000,4.102727,0.000006,0.326035,0.009975,0.000004,0.982180,0.000018,0.142051,0.001567,0.000002,0.947300,0.000022
15400.000000,3.124179,0.038504,0.008420,0.000000,0.000000,0.000008,0.038457,0.014703,0.000002,4.121388,0.000000,0.199241,0.002282,0.000010,0.982188,0.000125,2.782871,0.004478,0.000023,0.947827,0.000385
15500.000000,0.243808,0.040236,0.005784,0.000000,0.000000,0.000000,0.023916,0.010095,0.000000,4.095809,0.000001,0.098667,0.004545,0.000018,0.981975,0.000019,0.022733,0.007098,0.000012,0.947370,0.000045
15600.000000,0.814918,0.232726,0.001601,0.000000,0.000000,0.000001,0.373187,0.037236,0.000001,4.103948,0.000000,0.106752,0.002998,0.000004,0.982074,0.000118,0.052492,0.003633,0.000000,0.947543,0.000291
15700.000000,0.329081,0.069001,0.009436,0.000000,0.000000,0.000012,0.091836,0.000032,0.000000,4.097893,0.000003,0.009027,0.002029,0.000001,0.982004,0.000020,0.126913,0.007275,0.000013,0.946993,0.000006
15800.000000,0.491855,0.003812,0.000303,0.000000,0.000000,0.000002,0.118467,0.007554,0.000001,4.122999,0.000003,0.105136,0.008624,0.000010,0.982156,0.000000,0.230059,0.003424,0.000004,0.947131,0.000002
15900.000000,0.099106,0.008905,0.010307,0.000000,0.000000,0.000000,0.011077,0.002625,0.000001,4.175505,0.000001,0.012110,0.005931,0.000002,0.982046,0.000022,0.031771,0.007158,0.000006,0.947889,0.000062
16000.000000,0.244454,0.086563,0.001222,0.000000,0.000000,0.000005,0.117304,0.000649,0.000001,4.117830,0.000018,0.017456,0.001439,0.000002,0.981918,0.000008,0.011921,0.003686,0.000002,0.947282,0.000001
16100.000000,12.247914,0.257404,0.013171,0.000000,0.000000,0.000111,0.106942,0.011468,0.000126,4.235273,0.000290,0.816719,0.082419,0.000030,0.983307,0.001843,10.679588,0.024159,0.000100,0.946721,0.001548
16200.000000,0.220649,0.011106,0.001235,0.000000,0.000000,0.000022,0.147142,0.007226,0.000000,4.120899,0.000014,0.005509,0.005533,0.000001,0.982303,0.000194,0.018154,0.021681,0.000002,0.946984,0.000339
16300.000000,0.138687,0.024682,0.000714,0.000000,0.000000,0.000018,0.074492,0.000140,0.000000,4.113249,0.000015,0.008490,0.001677,0.000001,0.981975,0.000044,0.012024,0.008457,0.000007,0.946618,0.000038
16400.000000,0.360944,0.029017,0.028218,0.000000,0.000000,0.000020,0.101068,0.009522,0.000060,4.084732,0.000000,0.066670,0.004127,0.000036,0.981940,0.000016,0.019737,0.002305,0.000004,0.947262,0.000011
16500.000000,1.024399,0.011767,0.001157,0.000000,0.000000,0.000048,0.627221,0.000063,0.000001,4.113224,0.000029,0.121694,0.011568,0.000002,0.982337,0.000264,0.242216,0.000759,0.000005,0.946808,0.000548
16600.000000,0.104961,0.004513,0.000775,0.000000,0.000000,0.000001,0.029612,0.000641,0.000000,4.104146,0.000001,0.004380,0.001103,0.000003,0.981932,0.000014,0.051292,0.001896,0.000008,0.947332,0.000035
16700.000000,1.068147,0.157822,0.002651,0.000000,0.000000,0.000011,0.234885,0.035989,0.000003,4.099820,0.000028,0.431006,0.001364,0.000024,0.981805,0.000049,0.156337,0.000935,0.000021,0.947315,0.000055
16800.000000,0.553797,0.434512,0.001238,0.000000,0.000000,0.000013,0.013131,0.000024,0.000000,4.116513,0.000007,0.044903,0.004709,0.000001,0.981995,0.000043,0.046819,0.002115,0.000005,0.947257,0.000064
16900.000000,0.065661,0.006890,0.002010,0.000000,0.000000,0.000000,0.021333,0.000096,0.000001,4.122614,0.000007,0.002807,0.000978,0.000002,0.981968,0.000030,0.016779,0.005170,0.000007,0.946647,0.000040
17000.000000,1.272824,0.014763,0.001109,0.000000,0.000000,0.000002,0.777940,0.004315,0.000007,4.105907,0.000001,0.446824,0.003496,0.000003,0.982039,0.000001,0.008856,0.002047,0.000003,0.947142,0.000000
17100.000000,0.431237,0.016641,0.008588,0.000000,0.000000,0.000056,0.020320,0.001206,0.000004,4.164957,0.000061,0.124506,0.005134,0.000017,0.982222,0.000135,0.216515,0.007837,0.000010,0.947709,0.000199
17200.000000,0.681872,0.020729,0.000416,0.000000,0.000000,0.000035,0.124639,0.008150,0.000003,4.093446,0.000049,0.439026,0.001235,0.000013,0.981881,0.000118,0.065992,0.002695,0.000003,0.947169,0.000150
17300.000000,0.058652,0.005331,0.002168,0.000000,0.000000,0.000040,0.010566,0.000033,0.000000,4.123203,0.000036,0.004490,0.003447,0.000000,0.982101,0.000117,0.026812,0.004289,0.000001,0.947722,0.000197
17400.000000,0.318615,0.012595,0.002144,0.000000,0.000000,0.000129,0.105923,0.009430,0.000000,4.115486,0.000097,0.082249,0.013256,0.000001,0.982106,0.000142,0.068161,0.013732,0.000010,0.947006,0.000093
17500.000000,0.715393,0.149049,0.002017,0.000000,0.000000,0.000022,0.270253,0.000922,0.000007,4.120100,0.000009,0.236857,0.001805,0.000002,0.982045,0.000060,0.035105,0.003088,0.000008,0.947051,0.000084
17600.000000,0.586767,0.052093,0.004159,0.000000,0.000000,0.000002,0.477155,0.002321,0.000000,4.119697,0.000002,0.004282,0.001970,0.000003,0.982024,0.000006,0.020728,0.015006,0.000006,0.947614,0.000008
17700.000000,0.318982,0.193420,0.006800,0.000000,0.000000,0.000023,0.026267,0.001891,0.000000,4.119374,0.000023,0.047152,0.004149,0.000002,0.982003,0.000022,0.018313,0.002840,0.000016,0.947361,0.000005
17800.000000,0.149691,0.021776,0.000401,0.000000,0.000000,0.000021,0.042304,0.000128,0.000000,4.113876,0.000019,0.056918,0.006028,0.000002,0.981930,0.000004,0.010029,0.004231,0.000005,0.947505,0.000018
17900.000000,0.162353,0.013015,0.005145,0.000000,0.000000,0.000000,0.011077,0.000586,0.000001,4.092042,0.000001,0.005834,0.000944,0.000005,0.981936,0.000077,0.097562,0.002071,0.000021,0.946985,0.000170
18000.000000,0.172407,0.005771,0.000301,0.000000,0.000000,0.000086,0.036831,0.003666,0.000000,4.097395,0.000071,0.021096,0.011980,0.000006,0.982130,0.000809,0.070605,0.013177,0.000003,0.947106,0.001121
18100.000000,0.216451,0.039547,0.001232,0.000000,0.000000,0.000002,0.140084,0.001635,0.000007,4.132780,0.000003,0.003660,0.002607,0.000001,0.981993,0.000000,0.012547,0.003672,0.000004,0.947383,0.000008
18200.000000,0.868064,0.514709,0.003588,0.000000,0.000000,0.000001,0.063819,0.001895,0.000023,4.122541,0.000001,0.014009,0.002188,0.000007,0.982085,0.000006,0.213810,0.020425,0.000004,0.947532,0.000000
18300.000000,0.915534,0.387408,0.005806,0.000000,0.000000,0.000012,0.030673,0.000440,0.000017,4.119520,0.000004,0.410368,0.003835,0.000016,0.982133,0.000037,0.031604,0.003808,0.000009,0.947005,0.000053
18400.000000,0.466540,0.011284,0.003260,0.000000,0.000000,0.000047,0.093008,0.031452,0.000000,4.092812,0.000031,0.010206,0.001044,0.000001,0.981981,0.000003,0.306217,0.002669,0.000006,0.947348,0.000000
18500.000000,2.057476,0.213829,0.000852,0.000000,0.000000,0.000033,0.180317,0.000274,0.000000,4.136799,0.000029,0.995018,0.021942,0.000008,0.981866,0.000283,0.630279,0.003390,0.000004,0.946394,0.000243
18600.000000,0.126771,0.038161,0.001818,0.000000,0.000000,0.000002,0.024216,0.001687,0.000001,4.114437,0.000000,0.007012,0.001882,0.000001,0.982031,0.000020,0.033174,0.002242,0.000015,0.947431,0.000042
18700.000000,0.132428,0.021520,0.002351,0.000000,0.000000,0.000101,0.028617,0.000473,0.000000,4.122837,0.000042,0.004118,0.000925,0.000003,0.982080,0.000088,0.047377,0.019855,0.000004,0.947525,0.000205
18800.000000,0.184746,0.070657,0.004062,0.000000,0.000000,0.000024,0.023610,0.002353,0.000020,4.122797,0.000025,0.021356,0.003852,0.000006,0.982134,0.000011,0.024401,0.004056,0.000004,0.946942,0.000007
18900.000000,0.896472,0.650074,0.017782,0.000000,0.000000,0.000001,0.157954,0.005754,0.000000,4.115426,0.000021,0.007889,0.001742,0.000007,0.982064,0.000108,0.027654,0.001434,0.000019,0.947402,0.000117
19000.000000,0.159442,0.006195,0.000484,0.000000,0.000000,0.000155,0.051607,0.001340,0.000001,4.118938,0.000152,0.062535,0.009328,0.000003,0.982173,0.001411,0.016601,0.003954,0.000003,0.947501,0.002735
19100.000000,0.289442,0.058484,0.001856,0.000000,0.000000,0.000030,0.084241,0.002771,0.000000,4.121966,0.000025,0.004657,0.001320,0.000001,0.981920,0.000003,0.122525,0.003967,0.000008,0.947504,0.000001
19200.000000,0.314494,0.051795,0.002590,0.000000,0.000000,0.000051,0.024407,0.000663,0.000015,4.121352,0.000044,0.095111,0.041762,0.000018,0.982210,0.000325,0.054968,0.004201,0.000005,0.946429,0.000373
19300.000000,0.120117,0.039683,0.001006,0.000000,0.000000,0.000014,0.054603,0.000339,0.000001,4.135229,0.000005,0.007923,0.002097,0.000001,0.982168,0.000001,0.005852,0.002204,0.000004,0.947295,0.000008
19400.000000,1.271223,0.271752,0.006273,0.000000,0.000000,0.000052,0.173317,0.002495,0.000000,4.128628,0.000021,0.434417,0.015655,0.000072,0.982198,0.000135,0.255704,0.014840,0.000025,0.947192,0.000285
19500.000000,0.281136,0.200915,0.006262,0.000000,0.000000,0.000000,0.025449,0.000449,0.000000,4.110896,0.000001,0.006429,0.002526,0.000000,0.982137,0.000006,0.009765,0.003848,0.000025,0.947308,0.000010
19600.000000,0.993394,0.013102,0.000442,0.000000,0.000000,0.000006,0.010515,0.000005,0.000001,4.115836,0.000003,0.147080,0.000619,0.000003,0.982131,0.000003,0.807507,0.002305,0.000008,0.947284,0.000009
19700.000000,1.085307,0.344910,0.005859,0.000000,0.000000,0.000001,0.075597,0.005214,0.000002,4.102535,0.000002,0.263239,0.040218,0.000003,0.981821,0.000198,0.326591,0.005398,0.000013,0.945457,0.000409
19800.000000,0.405660,0.109449,0.002713,0.000000,0.000000,0.000002,0.232331,0.002447,0.000010,4.109890,0.000000,0.005539,0.003589,0.000007,0.982037,0.000001,0.015375,0.002353,0.000015,0.947308,0.000002
19900.000000,0.107753,0.038208,0.001699,0.000000,0.000000,0.000000,0.005894,0.000148,0.000000,4.123549,0.000001,0.027729,0.000920,0.000001,0.981977,0.000000,0.013075,0.004707,0.000014,0.947711,0.000007
20000.000000,11.115324,0.203816,0.006747,0.000000,0.000000,0.000009,0.360964,0.000444,0.000001,4.124888,0.000013,2.567793,0.000739,0.000014,0.982505,0.000016,7.888609,0.013438,0.000058,0.949072,0.000274
20100.000000,0.072874,0.029845,0.000730,0.000000,0.000000,0.000008,0.003160,0.000058,0.000001,4.118550,0.000000,0.008204,0.002343,0.000000,0.982035,0.000006,0.010418,0.015953,0.000001,0.946728,0.000038
20200.000000,0.112344,0.079547,0.002467,0.000000,0.000000,0.000000,0.006284,0.000743,0.000000,4.113274,0.000004,0.004138,0.000578,0.000005,0.981945,0.000109,0.008204,0.003989,0.000001,0.947146,0.000181
20300.000000,0.111417,0.045776,0.003249,0.000000,0.000000,0.000013,0.020134,0.002994,0.000001,4.092079,0.000004,0.012799,0.002700,0.000006,0.982026,0.000013,0.009679,0.001446,0.000006,0.947342,0.000020
20400.000000,0.342428,0.007448,0.001915,0.000000,0.000000,0.000033,0.113717,0.012251,0.000002,4.122891,0.000034,0.131094,0.014252,0.000013,0.981792,0.000205,0.040135,0.000499,0.000007,0.946932,0.000232
20500.000000,0.626330,0.130175,0.001921,0.000000,0.000000,0.000016,0.049915,0.002931,0.000004,4.128881,0.000014,0.009169,0.001541,0.000013,0.982269,0.000058,0.393050,0.012791,0.000008,0.948108,0.000008
20600.000000,0.272933,0.060170,0.007243,0.000000,0.000000,0.000007,0.030346,0.001254,0.000001,4.128600,0.000010,0.088939,0.001703,0.000015,0.982149,0.000013,0.027969,0.002079,0.000038,0.947572,0.000017
20700.000000,0.942137,0.201600,0.019022,0.000000,0.000000,0.000011,0.328627,0.032785,0.000019,4.149167,0.000050,0.195697,0.027022,0.000018,0.982124,0.000001,0.038772,0.003941,0.000058,0.948265,0.000069
20800.000000,0.509186,0.320349,0.001059,0.000000,0.000000,0.000000,0.037316,0.000740,0.000005,4.107098,0.000001,0.005213,0.001791,0.000001,0.981945,0.000013,0.133589,0.002018,0.000001,0.947596,0.000032
20900.000000,0.734254,0.060532,0.003615,0.000000,0.000000,0.000002,0.491463,0.002266,0.000006,4.073635,0.000001,0.025095,0.001703,0.000018,0.982110,0.000122,0.102237,0.007014,0.000016,0.947006,0.000185
21000.000000,0.183385,0.002679,0.001451,0.000000,0.000000,0.000017,0.026217,0.000070,0.000002,4.145685,0.000007,0.108469,0.005965,0.000003,0.981962,0.000009,0.021633,0.001338,0.000010,0.947152,0.000004
21100.000000,0.561919,0.108317,0.002907,0.000000,0.000000,0.000019,0.006807,0.000095,0.000000,4.130473,0.000027,0.368831,0.019096,0.000012,0.982436,0.000078,0.021496,0.018328,0.000004,0.946625,0.000033
21200.000000,0.242496,0.187831,0.003449,0.000000,0.000000,0.000000,0.011878,0.001422,0.000003,4.114636,0.000003,0.005035,0.003152,0.000007,0.981860,0.000004,0.011730,0.004842,0.000004,0.947306,0.000009
21300.000000,0.356201,0.038868,0.000896,0.000000,0.000000,0.000016,0.263497,0.003653,0.000000,4.100759,0.000004,0.025742,0.003885,0.000002,0.982039,0.000069,0.013007,0.001298,0.000003,0.946826,0.000098
21400.000000,0.522133,0.228831,0.011436,0.000000,0.000000,0.000299,0.018692,0.000443,0.000000,4.145268,0.000176,0.033893,0.001504,0.000011,0.981851,0.000169,0.141787,0.008201,0.000066,0.947479,0.000225
21500.000000,0.184534,0.018149,0.000319,0.000000,0.000000,0.000002,0.071571,0.000910,0.000000,4.103569,0.000013,0.071325,0.003004,0.000001,0.981910,0.000146,0.011722,0.001182,0.000005,0.946679,0.000217
21600.000000,0.143288,0.067374,0.000631,0.000000,0.000000,0.000000,0.006137,0.000078,0.000002,4.123825,0.000001,0.026686,0.002757,0.000008,0.982194,0.000000,0.010975,0.016476,0.000002,0.947169,0.000012
21700.000000,0.702775,0.049050,0.002914,0.000000,0.000000,0.000005,0.032559,0.000399,0.000006,4.138116,0.000001,0.580356,0.003483,0.000003,0.981926,0.000029,0.011146,0.003948,0.000011,0.946772,0.000084
21800.000000,0.221281,0.043207,0.000444,0.000000,0.000000,0.000002,0.161443,0.000434,0.000001,4.119453,0.000005,0.002291,0.001062,0.000000,0.981949,0.000040,0.009209,0.001357,0.000001,0.947097,0.000091
21900.000000,0.292190,0.024392,0.001875,0.000000,0.000000,0.000006,0.124086,0.002039,0.000000,4.107069,0.000003,0.041326,0.003975,0.000039,0.981768,0.000172,0.033406,0.001308,0.000021,0.947208,0.000346
22000.000000,8.352526,0.323817,0.002779,0.000000,0.000000,0.000007,1.819102,0.006454,0.000027,4.085868,0.000029,1.309590,0.002026,0.000004,0.982066,0.000119,4.824405,0.001839,0.000032,0.947312,0.000209
22100.000000,0.087494,0.007583,0.002256,0.000000,0.000000,0.000005,0.032316,0.000048,0.000001,4.100320,0.000003,0.021087,0.002121,0.000002,0.982032,0.000040,0.008980,0.008203,0.000002,0.947319,0.000127
22200.000000,0.573617,0.011153,0.000936,0.000000,0.000000,0.000009,0.471363,0.034923,0.000001,4.081180,0.000000,0.021544,0.007746,0.000004,0.982064,0.000036,0.008199,0.001870,0.000011,0.947168,0.000118
22300.000000,0.051718,0.012296,0.002748,0.000000,0.000000,0.000002,0.013064,0.000032,0.000001,4.101799,0.000000,0.013920,0.001039,0.000000,0.981938,0.000010,0.005545,0.000742,0.000001,0.947120,0.000015
22400.000000,7.407744,0.151089,0.000283,0.000000,0.000000,0.000001,2.792291,0.006218,0.000028,4.082211,0.000008,0.600640,0.001135,0.000000,0.981963,0.000030,3.790653,0.001041,0.000036,0.947241,0.000065
22500.000000,0.080960,0.009309,0.002060,0.000000,0.000000,0.000011,0.008058,0.000114,0.000000,4.145411,0.000001,0.002784,0.005594,0.000003,0.982038,0.000019,0.014022,0.007878,0.000028,0.947178,0.000059
22600.000000,0.135537,0.003821,0.000119,0.000000,0.000000,0.000007,0.006747,0.000005,0.000000,4.103854,0.000001,0.109910,0.001413,0.000004,0.982026,0.000000,0.004532,0.001909,0.000003,0.947305,0.000000
22700.000000,0.710803,0.287615,0.035058,0.000000,0.000000,0.000015,0.017010,0.005603,0.000008,4.178950,0.000010,0.221704,0.016145,0.000001,0.982418,0.000043,0.073305,0.004021,0.000041,0.947516,0.000103
22800.000000,0.159221,0.047270,0.001007,0.000000,0.000000,0.000011,0.025416,0.010988,0.000001,4.118373,0.000000,0.009478,0.002210,0.000002,0.981856,0.000021,0.054496,0.001245,0.000004,0.947140,0.000021
22900.000000,1.189445,0.049206,0.009409,0.000000,0.000000,0.000022,0.064992,0.006412,0.000018,4.115205,0.000004,0.514869,0.001082,0.000002,0.982012,0.000004,0.508600,0.006006,0.000009,0.947472,0.000000
23000.000000,0.365980,0.051929,0.003886,0.000000,0.000000,0.000036,0.003570,0.000632,0.000000,4.116725,0.000003,0.176973,0.007202,0.000002,0.982233,0.000069,0.095828,0.019178,0.000005,0.947999,0.000170
23100.000000,1.003255,0.046305,0.008696,0.000000,0.000000,0.000000,0.531179,0.000033,0.000025,4.074057,0.000001,0.263105,0.009959,0.000038,0.982093,0.000000,0.054390,0.004028,0.000022,0.946402,0.000001
23200.000000,0.193265,0.119363,0.001895,0.000000,0.000000,0.000007,0.013824,0.000044,0.000004,4.111195,0.000024,0.003679,0.000654,0.000001,0.981920,0.000240,0.046053,0.001361,0.000002,0.947192,0.000379
23300.000000,0.366172,0.004199,0.002107,0.000000,0.000000,0.000032,0.060392,0.000113,0.000002,4.101434,0.000033,0.266928,0.001610,0.000008,0.981941,0.000023,0.016545,0.002630,0.000001,0.947114,0.000036
23400.000000,0.391087,0.011301,0.002726,0.000000,0.000000,0.000011,0.070811,0.026380,0.000002,4.073304,0.000000,0.019939,0.002302,0.000000,0.982203,0.000006,0.239408,0.008093,0.000008,0.947432,0.000001
23500.000000,0.429557,0.015759,0.002547,0.000000,0.000000,0.000007,0.011726,0.001294,0.000017,4.134643,0.000003,0.194045,0.028155,0.000008,0.982206,0.000109,0.047893,0.002043,0.000102,0.946053,0.000079
23600.000000,0.031871,0.006516,0.000212,0.000000,0.000000,0.000001,0.007587,0.000239,0.000001,4.110509,0.000004,0.001944,0.002034,0.000001,0.982060,0.000002,0.007981,0.001490,0.000002,0.947542,0.000016
23700.000000,0.114477,0.013425,0.000739,0.000000,0.000000,0.000002,0.060523,0.000442,0.000002,4.131641,0.000010,0.005017,0.000483,0.000002,0.981940,0.000055,0.023998,0.002158,0.000004,0.947313,0.000058
23800.000000,0.119632,0.005910,0.001312,0.000000,0.000000,0.000007,0.047326,0.009059,0.000009,4.102532,0.000009,0.021620,0.000607,0.000001,0.982046,0.000053,0.014978,0.008313,0.000001,0.947809,0.000071
23900.000000,0.473282,0.281865,0.001869,0.000000,0.000000,0.000000,0.003775,0.000009,0.000001,4.120188,0.000000,0.144762,0.001161,0.000004,0.981998,0.000003,0.032953,0.001861,0.000000,0.947026,0.000005
24000.000000,0.078347,0.017191,0.000970,0.000000,0.000000,0.000015,0.002845,0.000026,0.000001,4.097381,0.000009,0.043379,0.000825,0.000001,0.981995,0.000016,0.006484,0.000792,0.000004,0.947370,0.000005
24100.000000,0.363428,0.008208,0.000482,0.000000,0.000000,0.000000,0.005134,0.000000,0.000000,4.128452,0.000000,0.242378,0.023506,0.000009,0.982149,0.000002,0.072532,0.000630,0.000002,0.946414,0.000000
24200.000000,1.328178,0.445139,0.030269,0.000000,0.000000,0.000060,0.032748,0.000571,0.000000,4.173583,0.000041,0.015708,0.003581,0.000013,0.981631,0.000228,0.734261,0.027190,0.000026,0.947291,0.000553
24300.000000,0.094586,0.002310,0.001243,0.000000,0.000000,0.000009,0.045982,0.000065,0.000000,4.097507,0.000011,0.031243,0.000564,0.000004,0.981931,0.000000,0.004858,0.003504,0.000001,0.947301,0.000008
24400.000000,0.242547,0.002834,0.000207,0.000000,0.000000,0.000002,0.011584,0.000672,0.000000,4.130276,0.000006,0.008644,0.003411,0.000000,0.982155,0.000001,0.197216,0.005866,0.000012,0.947261,0.000006
24500.000000,0.255471,0.206877,0.001436,0.000000,0.000000,0.000017,0.008441,0.000004,0.000000,4.121762,0.000003,0.007854,0.000513,0.000004,0.982123,0.000099,0.022068,0.001290,0.000003,0.947318,0.000238
24600.000000,1.253281,0.679688,0.020441,0.000000,0.000000,0.000030,0.058110,0.005403,0.000002,4.141011,0.000001,0.221939,0.021517,0.000020,0.981951,0.000631,0.170205,0.049498,0.000005,0.949211,0.000750
